pc_elapsed_s,pc_unix_s,frame_index,roll_deg,pitch_deg,yaw_deg,range_height_m,fc_time_s,vel_est_x_m_s,vel_est_y_m_s,coax_roll_rate_kd,coax_pitch_rate_kd,coax_yaw_angle_kp,coax_yaw_rate_kd,coax_vel_x_kd,coax_vel_y_kd,coax_accel_xy_limit_m_s2,coax_accel_z_limit_m_s2,vel_loop_x_kp,vel_loop_y_kp,vel_loop_output_limit_m_s2,vel_loop_x_ki,vel_loop_y_ki,vel_loop_i_limit_m_s2,vel_loop_x_kd,vel_loop_y_kd,vel_loop_enable
2.579482,1783742039.645140,99,0.00248998404,-0.13482523,1.14006042,0.0499999933,580.512024,-2.82842684e-05,-2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.610488,1783742039.676146,100,0.00400871038,-0.140135288,1.13984168,0.0499999933,580.537048,3.92961885e-09,-8.12806817e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.610488,1783742039.676146,101,0.00278240442,-0.142195702,1.14008415,0.0499999933,580.562012,2.82842684e-05,-2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.641884,1783742039.707542,102,0.00266122818,-0.141849995,1.13987291,0.0499999933,580.587036,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.672929,1783742039.738587,103,0.00276321173,-0.137487411,1.13971257,0.0499999933,580.612,-2.82842684e-05,-2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.703891,1783742039.769549,104,0.00131386518,-0.136869431,1.14000618,0.0499999933,580.637024,1.40624516e-05,-1.4154255e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.735649,1783742039.801307,105,0.00113046169,-0.138206959,1.13993013,0.0499999933,580.662048,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.767306,1783742039.832964,106,0.00192314386,-0.134764671,1.14039946,0.0499999933,580.687012,-1.75644615e-07,-2.271711e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.767306,1783742039.832964,107,0.00107264519,-0.136569977,1.14021015,0.0499999933,580.712036,-1.4017055e-05,-4.22804333e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.798311,1783742039.863969,108,0.00101196766,-0.135722637,1.13994944,0.0499999933,580.737,2.8061957e-05,5.64745933e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.828324,1783742039.893982,109,0.000625908375,-0.137262344,1.14026439,0.0499999933,580.762024,1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.859461,1783742039.925119,110,8.42213631e-05,-0.138207436,1.13995934,0.0499999933,580.787048,1.40892071e-05,7.07057625e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.859461,1783742039.925119,111,0.00330549479,-0.136822701,1.1400243,0.0499999933,580.812012,7.07106665e-05,7.07106665e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.891459,1783742039.957117,112,0.00290423632,-0.13713789,1.14023316,0.0499999933,580.837036,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.922611,1783742039.988269,113,0.0010073185,-0.134555817,1.14020765,0.0499999933,580.862,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.953952,1783742040.019610,114,0.000738382339,-0.128432274,1.13985503,0.0499999933,580.887024,4.23344791e-05,7.06007777e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.985932,1783742040.051590,115,0.000822782516,-0.126905441,1.14009893,0.0499999933,580.912048,5.65685332e-05,8.48527998e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
2.985932,1783742040.051590,116,0.00379985571,-0.121774197,1.14037073,0.0499999933,580.937012,2.83799418e-05,8.48192358e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.017942,1783742040.083600,117,0.00293815136,-0.117321968,1.14048922,0.0499999933,580.962036,-2.82842684e-05,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.048764,1783742040.114422,118,0.00236737728,-0.113728523,1.14057827,0.0499999933,580.987,2.82540987e-05,2.80949989e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.079971,1783742040.145629,119,0.0018825531,-0.116621494,1.14089513,0.0499999933,581.012024,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.079971,1783742040.145629,120,0.00263428688,-0.120722771,1.1411463,0.0499999933,581.037048,7.08690204e-05,1.41131759e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.111973,1783742040.177631,121,0.00257754326,-0.11561203,1.14137769,0.0499999933,581.062012,-8.1389814e-08,5.66214221e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.142500,1783742040.208158,122,-0.000407457352,-0.116787434,1.14161837,0.0499999933,581.087036,-1.42171448e-05,1.40817474e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.173897,1783742040.239555,123,-0.00280117989,-0.123858929,1.14206398,0.0499999933,581.112,4.24264035e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.204901,1783742040.270559,124,-0.00256407261,-0.131171703,1.14222383,0.0499999933,581.137024,5.66485651e-05,-2.83304271e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.235387,1783742040.301045,125,-0.00203865767,-0.130148888,1.14229143,0.0499999933,581.162048,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.235387,1783742040.301045,126,-0.00203460455,-0.130142689,1.14184487,0.0499999933,581.187012,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.266606,1783742040.332264,127,-0.00417894125,-0.132104874,1.14189231,0.0499999933,581.212036,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.297577,1783742040.363235,128,-0.00426268578,-0.128435135,1.1419934,0.0499999933,581.237,-2.83492027e-05,2.81512694e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.329025,1783742040.394683,129,-0.0032363534,-0.12488842,1.1427176,0.0499999933,581.262024,-2.82842684e-05,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.360918,1783742040.426576,130,-0.00369167328,-0.130738258,1.14266551,0.0499999933,581.287048,-6.32730064e-08,2.89999811e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.360918,1783742040.426576,131,-0.0044568181,-0.131174564,1.14275217,0.0499999933,581.312012,1.42698418e-05,7.06028222e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.391927,1783742040.457586,132,-0.00385028124,-0.126058102,1.14298618,0.0499999933,581.337036,-1.24341053e-08,-1.23178097e-07,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.423854,1783742040.489512,133,-0.00299918652,-0.129225254,1.14297676,0.0499999933,581.362,-2.82842684e-05,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.455033,1783742040.520691,134,-0.00303518772,-0.127058983,1.14349473,0.0499999933,581.387024,-1.41369756e-05,1.39694775e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.486313,1783742040.551971,135,-0.000518262386,-0.123815536,1.14314115,0.0499999933,581.412048,-1.41421351e-05,7.07106738e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.486313,1783742040.551971,136,-0.000758588314,-0.11981678,1.14327407,0.0499999933,581.437012,1.41421342e-05,4.24264035e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.518076,1783742040.583734,137,-0.000256299973,-0.114781857,1.14293265,0.0499999933,581.462036,-4.24264035e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.549154,1783742040.614812,138,0.000394880772,-0.110454559,1.14296746,0.0499999933,581.487,-1.66927606e-07,-5.3293423e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.580154,1783742040.645812,139,0.000488638878,-0.111089706,1.14296126,0.0499999933,581.512024,-1.41421342e-05,-4.24264035e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.611148,1783742040.676806,140,0.00189906359,-0.108257294,1.1431483,0.0499999933,581.537048,-4.23531674e-05,-7.06735882e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.642366,1783742040.708024,141,0.0036572814,-0.107783318,1.14329207,0.0499999933,581.562012,-5.65685368e-05,-2.82842702e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.642366,1783742040.708024,142,0.00503122807,-0.10752058,1.14348459,0.0499999933,581.587036,-7.08855805e-05,-4.24483878e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.673523,1783742040.739181,143,0.00490748882,-0.113395214,1.14352608,0.0499999933,581.612,0,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.704278,1783742040.769936,144,0.00410288572,-0.116794109,1.14393818,0.0499999933,581.637024,-1.43285388e-05,-7.06988285e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.704278,1783742040.769936,145,0.00238162279,-0.121936321,1.14430034,0.0499999933,581.662048,-9.88285756e-05,-4.24912687e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.734915,1783742040.800573,146,0.00202423334,-0.120963097,1.14439809,0.0499999933,581.687012,-7.07740328e-05,-7.0687558e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.766270,1783742040.831928,147,0.00137591362,-0.126202583,1.1448158,0.0499999933,581.712036,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.797272,1783742040.862930,148,0.00195890665,-0.132869244,1.14477944,0.0499999933,581.737,4.22812918e-05,4.25058097e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.828239,1783742040.893898,149,0.00256484747,-0.135021687,1.14475799,0.0499999933,581.762024,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.858417,1783742040.924075,150,0.00258845091,-0.134202957,1.1445595,0.0499999933,581.787048,1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.858417,1783742040.924075,151,0.00375854969,-0.134806633,1.14469194,0.0499999933,581.812012,2.82842684e-05,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.889422,1783742040.955081,152,0.00437015295,-0.135359764,1.14476693,0.0499999933,581.837036,1.99674787e-07,-7.06717103e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.920418,1783742040.986076,153,0.00569432974,-0.139105797,1.14439809,0.0499999933,581.862,0,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.951610,1783742041.017268,154,0.00476849079,-0.137164593,1.14400971,0.0499999933,581.887024,1.41080645e-05,1.40965794e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.982677,1783742041.048335,155,0.0033941865,-0.133402348,1.14392161,0.0499999933,581.912048,4.25322323e-05,4.24303216e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
3.982677,1783742041.048335,156,0.00345098972,-0.129110813,1.14392102,0.0499999933,581.937012,-1.41460705e-05,1.40877873e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.012681,1783742041.078339,157,0.00481271744,-0.124763966,1.1438663,0.0499999933,581.962036,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.043614,1783742041.109272,158,0.00282853842,-0.118530273,1.1434691,0.0499999933,581.987,-8.92174015e-08,-2.81478751e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.074617,1783742041.140275,159,0.0027179122,-0.11460495,1.14355206,0.0499999933,582.012024,1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.106472,1783742041.172131,160,0.00103324652,-0.11434269,1.14421415,0.0499999933,582.037048,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.106472,1783742041.172131,161,5.71012497e-05,-0.119236946,1.14405334,0.0499999933,582.062012,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.137475,1783742041.203133,162,-0.00132644176,-0.120576859,1.14388514,0.0499999933,582.087036,-1.39956855e-05,-1.41217115e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.168405,1783742041.234063,163,-0.000236451626,-0.120870113,1.14380598,0.0499999933,582.112,0,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.199778,1783742041.265436,164,-0.000248014927,-0.124196529,1.14376211,0.0499999933,582.137024,-2.82648689e-05,2.82861929e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.229841,1783742041.295500,165,-0.000581264496,-0.122365952,1.14364755,0.0499999933,582.162048,-2.82842684e-05,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.229841,1783742041.295500,166,-0.00141239166,-0.118962765,1.14354491,0.0499999933,582.187012,-1.40876573e-05,1.40883649e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.260886,1783742041.326544,167,-0.000391066074,-0.121603489,1.14338076,0.0499999933,582.212036,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.291878,1783742041.357537,168,-0.000325262547,-0.12257576,1.14336097,0.0499999933,582.237,-2.82369838e-05,9.59689075e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.322727,1783742041.388385,169,-0.00072568655,-0.121695518,1.14326584,0.0499999933,582.262024,-1.41988439e-05,-1.40926186e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.353383,1783742041.419041,170,-0.00031131506,-0.124521732,1.14313352,0.0499999933,582.287048,1.41357859e-05,4.25105536e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.384799,1783742041.450458,171,-0.000559270382,-0.126399994,1.1428206,0.0499999933,582.312012,1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.384799,1783742041.450458,172,0.00110942125,-0.12264061,1.14291239,0.0499999933,582.337036,-1.4144719e-05,1.40566763e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.415809,1783742041.481467,173,0.00248646736,-0.120285511,1.14288497,0.0499999933,582.362,0,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.447549,1783742041.513207,174,0.00148952007,-0.116929054,1.14284801,0.0499999933,582.387024,2.82842684e-05,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.478713,1783742041.544371,175,0.00237953663,-0.115480423,1.14270329,0.0499999933,582.412048,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.510064,1783742041.575722,176,0.00252765417,-0.112442493,1.14252532,0.0499999933,582.437012,-7.07476647e-05,1.42789268e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.510064,1783742041.575722,177,0.000621080399,-0.107796192,1.14243042,0.0499999933,582.462036,0,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.540649,1783742041.606307,178,0.00231075287,-0.104536057,1.14216876,0.0499999933,582.487,-1.4198089e-05,1.40980055e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.572178,1783742041.637836,179,0.00211572647,-0.102820873,1.14203715,0.0499999933,582.512024,-2.82926503e-05,-4.83059885e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.603255,1783742041.668913,180,0.00137376785,-0.101523399,1.14188492,0.0499999933,582.537048,1.4156637e-05,1.41052615e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.634967,1783742041.700625,181,0.00229173899,-0.101006985,1.1419034,0.0499999933,582.562012,-2.82842684e-05,-2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.665608,1783742041.731266,182,0.00326311588,-0.0991358757,1.14173019,0.0499999933,582.587036,-2.8321143e-05,-2.8263652e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.665608,1783742041.731266,183,0.00413876772,-0.0976748466,1.14172602,0.0499999933,582.612,-5.65685368e-05,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.696625,1783742041.762283,184,0.00317555666,-0.0955729485,1.14171982,0.0499999933,582.637024,-1.41421342e-05,1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.727667,1783742041.793325,185,0.0033172369,-0.100502491,1.14191234,0.0499999933,582.662048,-1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.758940,1783742041.824598,186,0.00346207619,-0.109025002,1.14260924,0.0499999933,582.687012,-1.42418794e-05,-1.41179853e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.758940,1783742041.824598,187,0.00366604328,-0.114172459,1.14286506,0.0499999933,582.712036,-2.82842684e-05,2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.789017,1783742041.854675,188,-0.000893473625,-0.11553812,1.14314222,0.0499999933,582.737,-2.82842684e-05,-2.82842684e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.819939,1783742041.885597,189,-0.0030888319,-0.120349407,1.14315295,0.0499999933,582.762024,1.41421342e-05,-1.41421342e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.852041,1783742041.917699,190,-0.00552493334,-0.121947765,1.14324129,0.0499999933,582.787048,-3.18852429e-08,6.3847537e-08,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.883110,1783742041.948768,191,-0.00696516037,-0.127986908,1.14307427,0.0499999933,582.812012,0,0,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.914119,1783742041.979777,192,-0.00801730156,-0.124958515,1.14346266,0.0499999933,582.837036,-1.42249883e-05,1.4116632e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.914119,1783742041.979777,193,-0.00815612078,-0.127331257,1.14381146,0.0499999933,582.862,-2.81420253e-05,3.67519326e-09,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.959471,1783742042.025129,194,-0.0088635087,-0.129848003,1.14394414,0.0499999933,582.887024,-1.42642893e-05,-1.40910315e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.959471,1783742042.025129,195,-0.01100564,-0.12539959,1.14372456,0.0499999933,582.912048,1.41421342e-05,-4.24264035e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
4.990474,1783742042.056132,196,-0.0106826425,-0.123270988,1.14342439,0.0499999933,582.937012,2.8365479e-05,2.8178174e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
5.021543,1783742042.087201,197,-0.00891900063,-0.123589993,1.14336228,0.0499999933,582.962036,0,5.65685368e-05,-0.600000024,-0.600000024,-3,-0.200000003,0,0,3,2.5,6,-6,21.6700001,0,0.0199999996,0.540000021,0,0,1
